Date,Timestamp,Open,High,Low,Close,Volume
20230101,23:00:00,0.88372,0.88384,0.88371,0.88383,86.6999992132187
20230101,23:30:00,0.88384,0.88395,0.88261,0.8832,136.959998697042
20230102,00:00:00,0.8832,0.88376,0.8832,0.88356,190.420003205538
20230102,00:30:00,0.88356,0.88524,0.88352,0.88516,472.360017895699
20230102,01:00:00,0.88516,0.88546,0.88384,0.8843,673.300019957125
20230102,01:30:00,0.88457,0.88468,0.88388,0.88437,163.320003740489
20230102,02:00:00,0.88437,0.88468,0.88359,0.88437,41.1600014492869
20230102,02:30:00,0.88437,0.88437,0.88387,0.8842,37.6800011917949
20230102,03:00:00,0.88419,0.8843,0.88388,0.88389,144.360000707209
20230102,03:30:00,0.88388,0.88532,0.88388,0.88389,157.330002561212
20230102,04:00:00,0.88388,0.88507,0.88388,0.88474,344.550007551908
20230102,04:30:00,0.88474,0.88503,0.88474,0.88503,287.640006661415
20230102,05:00:00,0.88502,0.88523,0.8843,0.8847,346.000006899238
20230102,05:30:00,0.8847,0.88509,0.8843,0.88436,441.480003550649
20230102,06:00:00,0.88435,0.886,0.88435,0.88549,1693.28003400564
20230102,06:30:00,0.88539,0.88595,0.8836,0.8837,1575.26003846526
20230102,07:00:00,0.88378,0.88468,0.88372,0.88437,585.120006255805
20230102,07:30:00,0.88438,0.8851,0.88343,0.88503,4546.14001695812
20230102,08:00:00,0.88503,0.88503,0.88351,0.88427,4895.76005969942
20230102,08:30:00,0.88427,0.88658,0.88423,0.88569,7137.90016803145
20230102,09:00:00,0.88565,0.88724,0.88517,0.88614,7936.25013232231
20230102,09:30:00,0.88615,0.88673,0.88574,0.88626,5746.24019253254
20230102,10:00:00,0.88627,0.88672,0.88605,0.88606,5815.84013873339
20230102,10:30:00,0.88606,0.88645,0.88546,0.88631,1595.02003824711
20230102,11:00:00,0.88631,0.88655,0.88599,0.88629,1361.50004637241
20230102,11:30:00,0.88626,0.88657,0.88611,0.88632,2256.27006280422
20230102,12:00:00,0.88631,0.88658,0.88573,0.88626,1959.23004066944
20230102,12:30:00,0.88626,0.88663,0.88588,0.88616,1678.78003919125
20230102,13:00:00,0.88617,0.88647,0.88592,0.88639,1387.64004254341
20230102,13:30:00,0.88639,0.88648,0.88573,0.88591,1800.10004425049
20230102,14:00:00,0.88592,0.88621,0.88589,0.88612,974.780027747154
20230102,14:30:00,0.88615,0.88623,0.88526,0.88551,991.600032925606
20230102,15:00:00,0.88551,0.88557,0.88491,0.88499,1624.10004329681
20230102,15:30:00,0.885,0.88513,0.8845,0.88499,1754.16003608704
20230102,16:00:00,0.88496,0.88563,0.88417,0.88423,7412.08021131903
20230102,16:30:00,0.88424,0.88449,0.88406,0.88432,1562.46005320549
20230102,17:00:00,0.8843,0.88493,0.88424,0.88465,1765.56005990505
20230102,17:30:00,0.88466,0.88481,0.88449,0.88459,803.400027990341
20230102,18:00:00,0.88454,0.88479,0.88407,0.88408,2061.90007293224
20230102,18:30:00,0.88407,0.88433,0.88403,0.88403,884.400035142899
20230102,19:00:00,0.88403,0.88413,0.8839,0.8841,773.880024075508
20230102,19:30:00,0.8841,0.88463,0.88404,0.8844,332.060010291636
20230102,20:00:00,0.8844,0.88496,0.88401,0.88433,641.990014128387
20230102,20:30:00,0.88433,0.88511,0.88422,0.88495,756.040011577308
20230102,21:00:00,0.88484,0.88551,0.88443,0.88477,410.860010415316
20230102,21:30:00,0.88467,0.88521,0.88409,0.88511,174.079999148846
20230102,22:00:00,0.8851,0.88522,0.88452,0.88474,174.380004286766
20230102,22:30:00,0.88474,0.88519,0.8846,0.88475,258.540000081062
20230102,23:00:00,0.88475,0.88546,0.88282,0.88419,6525.00021201372
20230102,23:30:00,0.88416,0.88517,0.88406,0.88494,3760.79013073444
20230103,00:00:00,0.88492,0.88556,0.88478,0.88524,4379.24008452892
20230103,00:30:00,0.88523,0.88525,0.88478,0.88514,3575.6699848175
20230103,01:00:00,0.88514,0.88559,0.88461,0.88469,6490.2001452446
20230103,01:30:00,0.88469,0.88495,0.88446,0.88451,5155.39009726048
20230103,02:00:00,0.8845,0.88454,0.88412,0.88435,2732.58010315895
20230103,02:30:00,0.88433,0.88441,0.88336,0.8838,4522.49013841152
20230103,03:00:00,0.88379,0.88401,0.88348,0.88383,3981.37011301517
20230103,03:30:00,0.88382,0.88396,0.88365,0.8838,2631.98007249832
20230103,04:00:00,0.8838,0.88395,0.88364,0.88387,2742.96000802517
20230103,04:30:00,0.88386,0.88398,0.88347,0.8835,2272.30001497269
20230103,05:00:00,0.8835,0.88358,0.88318,0.88347,3123.45007193089
20230103,05:30:00,0.88347,0.8836,0.88322,0.8834,4481.8900885582
20230103,06:00:00,0.8834,0.88363,0.88316,0.88354,3370.81009840965
20230103,06:30:00,0.88352,0.88353,0.88272,0.88298,5159.24013543129
20230103,07:00:00,0.88298,0.88329,0.88253,0.88271,5822.01008570194
20230103,07:30:00,0.8827,0.88337,0.88217,0.88311,7213.04011201859
20230103,08:00:00,0.88311,0.88592,0.88308,0.88451,12953.0002273321
20230103,08:30:00,0.88448,0.88623,0.88415,0.88572,10010.6401787996
20230103,09:00:00,0.88574,0.88574,0.88391,0.88407,10810.7501782179
20230103,09:30:00,0.88409,0.885,0.88342,0.8845,7046.54013323784
20230103,10:00:00,0.88448,0.88499,0.88391,0.88416,6955.35011947155
20230103,10:30:00,0.88416,0.88511,0.88397,0.88425,5450.18014490604
20230103,11:00:00,0.88423,0.88432,0.88217,0.88242,5481.85013139248
20230103,11:30:00,0.88242,0.88252,0.88189,0.88235,5478.28009724617
20230103,12:00:00,0.88237,0.88274,0.88121,0.88158,6389.05007314682
20230103,12:30:00,0.88158,0.88184,0.88061,0.88115,5094.46010458469
20230103,13:00:00,0.88115,0.88147,0.88016,0.88099,7412.40013754368
20230103,13:30:00,0.88097,0.88109,0.87996,0.88048,6349.11016368866
20230103,14:00:00,0.88048,0.88127,0.87984,0.87999,6069.64016115665
20230103,14:30:00,0.87999,0.8803,0.87834,0.87893,10217.1102458239
20230103,15:00:00,0.87894,0.88003,0.87858,0.87991,9284.23015069962
20230103,15:30:00,0.87991,0.8801,0.87824,0.87892,8342.45020902157
20230103,16:00:00,0.87893,0.88051,0.87835,0.88047,6520.35015583038
20230103,16:30:00,0.88048,0.88213,0.88034,0.88202,6058.47008979321
20230103,17:00:00,0.88203,0.88232,0.88123,0.88231,4575.7800848484
20230103,17:30:00,0.88231,0.88242,0.8813,0.88139,3948.62006986141
20230103,18:00:00,0.88138,0.88147,0.88035,0.88055,3921.40005266666
20230103,18:30:00,0.88056,0.88135,0.88045,0.8811,3111.97006702423
20230103,19:00:00,0.88112,0.88162,0.88102,0.88156,2495.22006559372
20230103,19:30:00,0.88154,0.88175,0.88143,0.88161,3510.24005174637
20230103,20:00:00,0.88162,0.88163,0.88106,0.88155,3992.32003164291
20230103,20:30:00,0.88156,0.88167,0.88103,0.88124,2770.85003298521
20230103,21:00:00,0.88124,0.8816,0.88119,0.88146,2142.7700278163
20230103,21:30:00,0.88146,0.88148,0.8809,0.88099,1768.52003467083
20230103,22:00:00,0.88073,0.88111,0.87954,0.87954,98.6099996715784
20230103,22:30:00,0.88077,0.88117,0.88069,0.88099,3076.86005327106
20230103,23:00:00,0.88099,0.88154,0.88077,0.8815,5334.51002858579
20230103,23:30:00,0.88151,0.88159,0.8808,0.88112,4031.13006281853
20230104,00:00:00,0.88112,0.88117,0.88044,0.8805,4012.9100638628
20230104,00:30:00,0.8805,0.88073,0.88035,0.88055,2679.46007668972
20230104,01:00:00,0.88055,0.88112,0.88051,0.88089,3222.15008807182
20230104,01:30:00,0.8809,0.88122,0.88082,0.88091,3543.76007008553
20230104,02:00:00,0.88089,0.88119,0.88051,0.88117,2907.01008820534
20230104,02:30:00,0.88114,0.88148,0.88113,0.88141,2096.99003207684
20230104,03:00:00,0.88141,0.88159,0.88122,0.88152,2057.22001433372
20230104,03:30:00,0.88153,0.88159,0.88128,0.88143,1423.05001294613
20230104,04:00:00,0.88143,0.88151,0.88129,0.88139,2145.82000267506
20230104,04:30:00,0.8814,0.88168,0.88139,0.88155,3322.15997743607
20230104,05:00:00,0.88157,0.88175,0.88131,0.88175,4760.7900083065
20230104,05:30:00,0.88175,0.88201,0.88169,0.8818,3445.36999225616
20230104,06:00:00,0.88183,0.88204,0.88166,0.88194,4173.15998017788
20230104,06:30:00,0.88192,0.88202,0.88153,0.88174,3882.52003741264
20230104,07:00:00,0.88174,0.8818,0.88054,0.88109,6382.6400462389
20230104,07:30:00,0.88108,0.88119,0.88019,0.88084,6960.63023269176
20230104,08:00:00,0.88084,0.88097,0.879,0.87962,10407.540369153
20230104,08:30:00,0.87963,0.88146,0.87938,0.88126,8753.82024514675
20230104,09:00:00,0.88128,0.88137,0.87972,0.88004,6975.75012993813
20230104,09:30:00,0.88002,0.88063,0.8796,0.87975,4980.2101508379
20230104,10:00:00,0.87974,0.88032,0.87957,0.87976,4432.48013317585
20230104,10:30:00,0.87975,0.88032,0.87898,0.88007,4776.99010694027
20230104,11:00:00,0.88008,0.88013,0.8788,0.87978,4417.68010425568
20230104,11:30:00,0.87977,0.88078,0.87961,0.87963,4623.95009112358
20230104,12:00:00,0.87965,0.88025,0.87923,0.87992,5419.16009175777
20230104,12:30:00,0.87991,0.88083,0.87984,0.88034,4993.70013570786
20230104,13:00:00,0.88031,0.88081,0.87971,0.88041,7040.71013450623
20230104,13:30:00,0.8804,0.88059,0.87996,0.88004,6378.78010487556
20230104,14:00:00,0.88004,0.88097,0.88,0.88067,7219.30011940002
20230104,14:30:00,0.88069,0.88115,0.87995,0.88008,8456.08011972904
20230104,15:00:00,0.88009,0.88109,0.87938,0.87942,14387.7702165768
20230104,15:30:00,0.87942,0.88032,0.87864,0.88022,11757.8301855326
20230104,16:00:00,0.88021,0.88194,0.8795,0.88142,7933.50014030933
20230104,16:30:00,0.88142,0.88142,0.88024,0.88043,6882.76008272171
20230104,17:00:00,0.88043,0.88063,0.87908,0.87935,4771.88005828857
