Date,Timestamp,Open,High,Low,Close,Volume
20230101,23:10:00,0.88372,0.88384,0.88371,0.88383,28.2000005245209
20230101,23:20:00,0.88383,0.88384,0.88383,0.88383,58.4999986886978
20230101,23:30:00,0.88384,0.88395,0.88261,0.88371,32.700000166893
20230101,23:40:00,0.88371,0.88372,0.88264,0.88371,68.099998831749
20230101,23:50:00,0.88371,0.88384,0.88265,0.8832,36.1599996984005
20230102,00:00:00,0.8832,0.88372,0.8832,0.88362,68.0199998915195
20230102,00:10:00,0.88362,0.88376,0.88354,0.88372,59.100001335144
20230102,00:20:00,0.88371,0.88372,0.88354,0.88356,63.3000019788742
20230102,00:30:00,0.88356,0.88422,0.88352,0.88422,40.660001039505
20230102,00:40:00,0.88422,0.88485,0.88402,0.88484,104.100003838539
20230102,00:50:00,0.88485,0.88524,0.88472,0.88516,327.600013017654
20230102,01:00:00,0.88516,0.88546,0.88384,0.88407,527.580019585788
20230102,01:10:00,0.88437,0.88438,0.8839,0.88437,106.199999764562
20230102,01:20:00,0.88437,0.88457,0.88394,0.8843,39.5200006067753
20230102,01:30:00,0.88457,0.88467,0.88419,0.88457,23.6400008201599
20230102,01:40:00,0.88419,0.88468,0.88419,0.8842,83.5200016200542
20230102,01:50:00,0.8842,0.88458,0.88388,0.88437,56.1600013002753
20230102,02:00:00,0.88437,0.88447,0.88383,0.88383,22.2000008299947
20230102,02:10:00,0.88383,0.88447,0.88359,0.88359,14.5200005471706
20230102,02:20:00,0.88377,0.88468,0.88377,0.88437,4.44000007212162
20230102,02:30:00,0.88437,0.88437,0.88387,0.88389,3.24000007659197
20230102,02:40:00,0.88434,0.88435,0.88387,0.88387,10.3200002908707
20230102,02:50:00,0.88388,0.8843,0.88387,0.8842,24.1200008243322
20230102,03:00:00,0.88419,0.8843,0.88388,0.88388,54.0600000396371
20230102,03:10:00,0.88388,0.88391,0.88388,0.88388,55.2000002861023
20230102,03:20:00,0.88388,0.8839,0.88388,0.88389,35.1000003814697
20230102,03:30:00,0.88388,0.88389,0.88388,0.88389,41.7000005245209
20230102,03:40:00,0.88388,0.88532,0.88388,0.88402,57.7100008875132
20230102,03:50:00,0.88402,0.88412,0.88388,0.88389,57.9200011491776
20230102,04:00:00,0.88388,0.88474,0.88388,0.88473,125.79000197351
20230102,04:10:00,0.8846,0.88507,0.8846,0.88474,162.000004053116
20230102,04:20:00,0.88474,0.88497,0.88474,0.88474,56.7600015252829
20230102,04:30:00,0.88474,0.88485,0.88474,0.88479,142.680002093315
20230102,04:40:00,0.88479,0.885,0.88479,0.88498,84.1200023889542
20230102,04:50:00,0.88498,0.88503,0.88498,0.88503,60.8400021791458
20230102,05:00:00,0.88502,0.88523,0.88438,0.88439,91.4700013250113
20230102,05:10:00,0.88438,0.88502,0.8843,0.88502,109.900003254414
20230102,05:20:00,0.88501,0.88507,0.88451,0.8847,144.630002319813
20230102,05:30:00,0.8847,0.88496,0.88454,0.88488,233.470001459122
20230102,05:40:00,0.88491,0.88509,0.8843,0.8847,119.70000115037
20230102,05:50:00,0.88468,0.88493,0.8843,0.88436,88.3100009411573
20230102,06:00:00,0.88435,0.88597,0.88435,0.88573,650.470011666417
20230102,06:10:00,0.88571,0.886,0.88533,0.88554,666.610010847449
20230102,06:20:00,0.88549,0.88563,0.88535,0.88549,376.200011491776
