Date,Timestamp,Open,High,Low,Close,Volume
20230101,23:55:00,139.992,139.992,139.986,139.99,4.49999988079071
20230102,00:00:00,140.015,140.039,140.015,140.039,9.30000030994415
20230102,00:05:00,140.023,140.111,140.023,140.085,32.2599997520447
20230102,00:10:00,140.105,140.2,140.06,140.129,23.5400000214577
20230102,00:15:00,140.138,140.142,140.099,140.135,63.1399992108345
20230102,00:20:00,140.134,140.157,140.125,140.157,35.3999991416931
20230102,00:25:00,140.156,140.167,140.119,140.154,130.760003685951
20230102,00:30:00,140.149,140.172,139.981,140.025,96.4600029885769
20230102,00:35:00,140.024,140.026,139.912,139.966,36.6000006198883
20230102,00:40:00,139.972,140.033,139.854,139.854,23.9800005555153
20230102,00:45:00,139.949,139.993,139.949,139.993,3.28000009059906
20230102,00:55:00,140.052,140.061,140.05,140.06,29.5799993276596
20230102,01:00:00,140.06,140.069,140.06,140.069,6.60000014305115
20230102,01:05:00,140.069,140.071,140.068,140.071,8.99999976158142
20230102,01:10:00,140.071,140.071,140.07,140.071,48.5999987125397
20230102,01:15:00,140.071,140.109,140.021,140.107,13.0199999213219
20230102,01:20:00,140.117,140.117,140.029,140.068,49.3799991607666
20230102,01:25:00,140.041,140.124,140.029,140.124,18.9399995207787
20230102,01:30:00,140.124,140.127,139.981,140.062,122.980000257492
20230102,01:35:00,140.037,140.092,140.036,140.045,16.3599997758865
20230102,01:40:00,140.045,140.078,140.033,140.034,17.4400003552437
20230102,01:45:00,140.025,140.072,140.025,140.03,27.160000026226
20230102,01:50:00,140.031,140.08,139.957,139.993,20.3000000119209
20230102,01:55:00,139.992,140.091,139.92,139.921,24.5200001001358
20230102,02:05:00,139.971,139.985,139.97,139.984,21.5999994277954
20230102,02:10:00,139.985,139.996,139.941,139.95,47.9399994015694
20230102,02:15:00,139.95,139.97,139.949,139.97,12.4399999976158
20230102,02:20:00,139.95,139.977,139.95,139.965,90.1399984955788
20230102,02:25:00,139.965,139.965,139.964,139.965,40.9399989843369
20230102,02:30:00,139.939,139.939,139.939,139.939,4.67999982833862
20230102,02:35:00,139.965,139.965,139.929,139.965,36.9599990844727
20230102,02:40:00,139.965,140.006,139.964,139.996,27.8399993181229
20230102,02:45:00,139.996,139.996,139.96,139.96,27.8199993371964
20230102,02:50:00,139.96,140.008,139.96,139.999,18.5399997830391
20230102,02:55:00,139.971,140.005,139.965,139.995,15.6199997663498
20230102,03:05:00,139.989,139.989,139.96,139.96,6.69999986886978
20230102,03:10:00,139.96,139.96,139.96,139.96,6.29999983310699
20230102,03:15:00,139.925,139.925,139.912,139.912,3.60000014305115
20230102,03:40:00,139.893,140.09,139.893,140.083,44.9999994635582
20230102,03:50:00,139.915,139.924,139.905,139.924,4.1800000667572
20230102,03:55:00,139.933,139.941,139.903,139.926,55.1399993300438
20230102,04:00:00,139.912,140.035,139.904,140.035,324.999998569489
20230102,04:05:00,140.034,140.034,139.977,140.003,51.179998755455
20230102,04:10:00,139.982,140.061,139.982,140.054,74.5999991297722
20230102,04:15:00,140.049,140.064,140.035,140.064,29.7199991345406
20230102,04:20:00,140.064,140.093,140.046,140.072,45.4599989056587
20230102,04:25:00,140.071,140.092,140.045,140.045,39.1799992471933
20230102,04:30:00,140.051,140.075,140.036,140.051,25.7300006151199
20230102,04:35:00,140.051,140.051,140.001,140.009,12.9000001251698
20230102,04:40:00,140.045,140.05,140.001,140.033,14.8299999237061
20230102,04:45:00,140.033,140.05,140.024,140.04,32.5600006580353
20230102,04:50:00,140.04,140.049,140.011,140.024,14.8000001311302
20230102,04:55:00,140.008,140.057,140.008,140.057,22.7600005269051
20230102,05:00:00,140.055,140.078,140.041,140.048,109.420001626015
20230102,05:05:00,140.048,140.06,139.966,139.966,63.680000603199
20230102,05:10:00,139.966,139.998,139.885,139.998,116.489999681711
20230102,05:15:00,139.998,140.042,139.975,140.042,90.6500015854836
20230102,05:20:00,140.04,140.051,139.961,140.019,66.6200003027916
20230102,05:25:00,139.999,140.023,139.971,140.023,71.2799993157387
20230102,05:30:00,140.027,140.037,140.005,140.018,31.8000005483627
20230102,05:35:00,140.018,140.033,139.965,140.006,238.019999623299
20230102,05:40:00,140.006,140.057,140.001,140.012,404.429998576641
20230102,05:45:00,140.012,140.055,139.851,139.995,449.649996995926
20230102,05:50:00,139.975,140.035,139.931,139.935,158.979997038841
20230102,05:55:00,139.941,139.983,139.923,139.941,165.539996087551
20230102,06:00:00,139.967,140.027,139.967,139.997,133.599998354912
20230102,06:05:00,139.999,140.018,139.971,139.972,284.100003778934
20230102,06:10:00,139.977,140.013,139.952,139.985,591.08000421524
20230102,06:15:00,139.967,140.01,139.964,140.001,96.360002219677
20230102,06:20:00,140.002,140.006,139.974,140.004,138.840000212193
20230102,06:25:00,140.004,140.01,139.977,140.001,99.6799998879433
20230102,06:30:00,140.001,140.028,139.959,139.988,706.810004889965
20230102,06:35:00,139.988,140.014,139.967,140.003,34.0200001597404
20230102,06:40:00,139.996,140.03,139.956,139.973,125.460001528263
20230102,06:45:00,139.973,139.99,139.971,139.972,129.220003783703
20230102,06:50:00,139.972,139.988,139.971,139.984,79.0399987697601
20230102,06:55:00,139.984,140.005,139.769,139.769,42.4400002360344
20230102,07:00:00,139.892,140.027,139.866,139.879,87.8999983072281
20230102,07:05:00,139.879,139.923,139.879,139.923,103.939998209476
20230102,07:10:00,139.923,139.964,139.851,139.862,116.380002260208
20230102,07:15:00,139.861,139.938,139.858,139.892,92.2200021147728
20230102,07:20:00,139.892,139.929,139.859,139.86,202.280002117157
20230102,07:25:00,139.865,139.875,139.717,139.855,211.240002214909
20230102,07:30:00,139.856,139.864,139.824,139.839,163.52000015974
20230102,07:35:00,139.84,139.886,139.839,139.88,138.18000215292
20230102,07:40:00,139.881,139.881,139.833,139.835,588.320008397102
20230102,07:45:00,139.835,139.861,139.716,139.761,559.020015239716
20230102,07:50:00,139.755,139.781,139.716,139.718,728.700023651123
20230102,07:55:00,139.72,139.841,139.643,139.83,553.890016376972
20230102,08:00:00,139.832,139.859,139.74,139.75,331.040011167526
20230102,08:05:00,139.753,139.823,139.746,139.812,260.840008378029
20230102,08:10:00,139.815,139.827,139.759,139.759,427.380014538765
20230102,08:15:00,139.761,139.818,139.727,139.782,260.700007557869
20230102,08:20:00,139.782,139.798,139.75,139.779,161.400006055832
20230102,08:25:00,139.779,139.795,139.776,139.781,99.2100013494492
20230102,08:30:00,139.78,139.908,139.767,139.896,232.300005912781
20230102,08:35:00,139.897,139.949,139.86,139.94,577.680016040802
20230102,08:40:00,139.944,139.978,139.81,139.848,524.360008955002
20230102,08:45:00,139.847,140.05,139.847,139.955,512.920007526875
20230102,08:50:00,139.955,139.974,139.857,139.859,698.260018587112
20230102,08:55:00,139.859,139.906,139.818,139.831,470.240010857582
20230102,09:00:00,139.831,140.109,139.824,140.004,858.540017187595
20230102,09:05:00,140.004,140.007,139.882,139.922,810.900016903877
