Date,Timestamp,Open,High,Low,Close,Volume
20230101,23:50:00,139.992,139.992,139.986,139.99,4.49999988079071
20230102,00:00:00,140.015,140.111,140.015,140.085,41.5600000619888
20230102,00:10:00,140.105,140.2,140.06,140.135,86.6799992322922
20230102,00:20:00,140.134,140.167,140.119,140.154,166.160002827644
20230102,00:30:00,140.149,140.172,139.912,139.966,133.060003608465
20230102,00:40:00,139.972,140.033,139.854,139.993,27.2600006461143
20230102,00:50:00,140.052,140.061,140.05,140.06,29.5799993276596
20230102,01:00:00,140.06,140.071,140.06,140.071,15.5999999046326
20230102,01:10:00,140.071,140.109,140.021,140.107,61.6199986338615
20230102,01:20:00,140.117,140.124,140.029,140.124,68.3199986815453
20230102,01:30:00,140.124,140.127,139.981,140.045,139.340000033379
20230102,01:40:00,140.045,140.078,140.025,140.03,44.6000003814697
20230102,01:50:00,140.031,140.091,139.92,139.921,44.8200001120567
20230102,02:00:00,139.971,139.985,139.97,139.984,21.5999994277954
20230102,02:10:00,139.985,139.996,139.941,139.97,60.3799993991852
20230102,02:20:00,139.95,139.977,139.95,139.965,131.079997479916
20230102,02:30:00,139.939,139.965,139.929,139.965,41.6399989128113
20230102,02:40:00,139.965,140.006,139.96,139.96,55.6599986553192
20230102,02:50:00,139.96,140.008,139.96,139.995,34.1599995493889
20230102,03:00:00,139.989,139.989,139.96,139.96,6.69999986886978
20230102,03:10:00,139.96,139.96,139.912,139.912,9.89999997615814
20230102,03:40:00,139.893,140.09,139.893,140.083,44.9999994635582
20230102,03:50:00,139.915,139.941,139.903,139.926,59.319999396801
20230102,04:00:00,139.912,140.035,139.904,140.003,376.179997324944
20230102,04:10:00,139.982,140.064,139.982,140.064,104.319998264313
20230102,04:20:00,140.064,140.093,140.045,140.045,84.6399981528521
20230102,04:30:00,140.051,140.075,140.001,140.009,38.6300007402897
20230102,04:40:00,140.045,140.05,140.001,140.04,47.3900005817413
20230102,04:50:00,140.04,140.057,140.008,140.057,37.5600006580353
20230102,05:00:00,140.055,140.078,139.966,139.966,173.100002229214
20230102,05:10:00,139.966,140.042,139.885,140.042,207.140001267195
20230102,05:20:00,140.04,140.051,139.961,140.023,137.89999961853
20230102,05:30:00,140.027,140.037,139.965,140.006,269.820000171661
20230102,05:40:00,140.006,140.057,139.851,139.995,854.079995572567
20230102,05:50:00,139.975,140.035,139.923,139.941,324.519993126392
20230102,06:00:00,139.967,140.027,139.967,139.972,417.700002133846
20230102,06:10:00,139.977,140.013,139.952,140.001,687.440006434917
20230102,06:20:00,140.002,140.01,139.974,140.001,238.520000100136
20230102,06:30:00,140.001,140.028,139.959,140.003,740.830005049706
20230102,06:40:00,139.996,140.03,139.956,139.972,254.680005311966
20230102,06:50:00,139.972,140.005,139.769,139.769,121.479999005795
20230102,07:00:00,139.892,140.027,139.866,139.923,191.839996516705
20230102,07:10:00,139.923,139.964,139.851,139.892,208.600004374981
20230102,07:20:00,139.892,139.929,139.717,139.855,413.520004332066
20230102,07:30:00,139.856,139.886,139.824,139.88,301.70000231266
20230102,07:40:00,139.881,139.881,139.716,139.761,1147.34002363682
20230102,07:50:00,139.755,139.841,139.643,139.83,1282.5900400281
20230102,08:00:00,139.832,139.859,139.74,139.812,591.880019545555
20230102,08:10:00,139.815,139.827,139.727,139.782,688.080022096634
20230102,08:20:00,139.782,139.798,139.75,139.781,260.610007405281
20230102,08:30:00,139.78,139.949,139.767,139.94,809.980021953583
20230102,08:40:00,139.944,140.05,139.81,139.955,1037.28001648188
20230102,08:50:00,139.955,139.974,139.818,139.831,1168.50002944469
20230102,09:00:00,139.831,140.109,139.824,139.922,1669.44003409147
20230102,09:10:00,139.922,139.976,139.851,139.895,968.96002304554
20230102,09:20:00,139.894,139.908,139.833,139.864,1971.84004700184
20230102,09:30:00,139.863,139.877,139.818,139.833,1334.00002408028
20230102,09:40:00,139.832,139.832,139.741,139.759,1308.90003764629
20230102,09:50:00,139.765,139.779,139.733,139.762,1534.500035882
20230102,10:00:00,139.761,139.762,139.664,139.697,1163.31002652645
20230102,10:10:00,139.692,139.765,139.662,139.729,1653.46002936363
20230102,10:20:00,139.728,139.826,139.688,139.704,2389.53004908562
20230102,10:30:00,139.704,139.792,139.69,139.697,1163.36003124714
20230102,10:40:00,139.697,139.7,139.609,139.689,628.480018496513
20230102,10:50:00,139.689,139.736,139.622,139.734,655.480018973351
20230102,11:00:00,139.734,139.777,139.708,139.755,1222.01004159451
20230102,11:10:00,139.751,139.844,139.743,139.791,1348.64002180099
20230102,11:20:00,139.791,139.813,139.706,139.74,868.38001537323
20230102,11:30:00,139.741,139.783,139.71,139.77,693.490017414093
20230102,11:40:00,139.775,139.789,139.731,139.775,663.090010285378
20230102,11:50:00,139.775,139.789,139.682,139.731,903.140016317368
20230102,12:00:00,139.728,139.758,139.576,139.673,652.420011639595
20230102,12:10:00,139.675,139.709,139.595,139.683,644.530007004738
20230102,12:20:00,139.679,139.754,139.639,139.727,1072.07002091408
20230102,12:30:00,139.73,139.754,139.611,139.693,1231.88002991676
20230102,12:40:00,139.685,139.739,139.654,139.706,589.140016555786
20230102,12:50:00,139.706,139.746,139.629,139.647,858.190024137497
20230102,13:00:00,139.652,139.709,139.586,139.588,949.330008745193
20230102,13:10:00,139.595,139.649,139.549,139.572,1250.99003553391
20230102,13:20:00,139.572,139.636,139.545,139.597,1468.79004848003
20230102,13:30:00,139.594,139.643,139.547,139.598,658.120019078255
20230102,13:40:00,139.598,139.645,139.501,139.561,670.640017330647
20230102,13:50:00,139.568,139.583,139.518,139.525,1264.48003697395
20230102,14:00:00,139.532,139.562,139.517,139.547,3034.73011517525
20230102,14:10:00,139.545,139.593,139.539,139.575,1992.30006897449
20230102,14:20:00,139.573,139.617,139.569,139.594,1064.53002023697
20230102,14:30:00,139.592,139.611,139.567,139.582,642.230017185211
20230102,14:40:00,139.583,139.611,139.553,139.583,684.000022649765
20230102,14:50:00,139.592,139.593,139.496,139.527,1881.28005278111
20230102,15:00:00,139.52,139.607,139.5,139.552,4358.46015000343
20230102,15:10:00,139.555,139.571,139.511,139.525,1288.85003733635
20230102,15:20:00,139.525,139.562,139.497,139.503,2351.24006950855
20230102,15:30:00,139.502,139.545,139.499,139.516,1831.12006497383
20230102,15:40:00,139.516,139.538,139.496,139.497,3923.97006607056
20230102,15:50:00,139.497,139.525,139.383,139.418,4706.5000743866
20230102,16:00:00,139.431,139.47,139.351,139.379,4145.26013982296
20230102,16:10:00,139.372,139.579,139.351,139.392,5450.00019139051
20230102,16:20:00,139.392,139.429,139.324,139.334,2996.81009733677
20230102,16:30:00,139.334,139.359,139.312,139.32,1664.72005355358
20230102,16:40:00,139.322,139.346,139.259,139.291,1351.62004494667
20230102,16:50:00,139.293,139.353,139.277,139.331,842.840029478073
20230102,17:00:00,139.33,139.413,139.322,139.371,1836.30005574226
20230102,17:10:00,139.371,139.384,139.344,139.36,458.400017023087
20230102,17:20:00,139.362,139.409,139.35,139.389,1242.08004283905
20230102,17:30:00,139.388,139.433,139.376,139.42,2149.24007111788
20230102,17:40:00,139.409,139.444,139.384,139.424,2508.86008369923
20230102,17:50:00,139.418,139.441,139.39,139.416,1843.80006670952
20230102,18:00:00,139.418,139.433,139.328,139.331,982.60003721714
20230102,18:10:00,139.331,139.363,139.292,139.339,592.600014746189
20230102,18:20:00,139.339,139.346,139.273,139.285,711.540016621351
20230102,18:30:00,139.285,139.32,139.266,139.306,1053.20001798868
20230102,18:40:00,139.306,139.326,139.281,139.305,526.080019235611
20230102,18:50:00,139.311,139.346,139.26,139.295,535.790020368993
20230102,19:00:00,139.302,139.313,139.271,139.298,209.420005559921
20230102,19:10:00,139.313,139.315,139.277,139.285,586.52000951767
20230102,19:20:00,139.284,139.318,139.264,139.302,394.280007362366
20230102,19:30:00,139.302,139.311,139.294,139.31,147.280002355576
20230102,19:40:00,139.31,139.31,139.286,139.295,92.1000016927719
20230102,19:50:00,139.29,139.331,139.261,139.291,318.810008406639
20230102,20:00:00,139.291,139.35,139.272,139.307,517.260009169579
20230102,20:10:00,139.305,139.388,139.284,139.307,176.060000240803
20230102,20:20:00,139.307,139.366,139.272,139.356,112.519998788834
20230102,20:30:00,139.323,139.469,139.321,139.436,200.239997923374
20230102,20:40:00,139.438,139.438,139.316,139.437,82.5399992465973
20230102,20:50:00,139.437,139.441,139.351,139.397,800.65998250246
20230102,21:00:00,139.373,139.449,139.366,139.439,216.539995670319
20230102,21:10:00,139.439,139.487,139.338,139.431,873.539977669716
